Frame,time,spm_rot_x,spm_rot_y,spm_rot_z,spm_pos_x,spm_pos_y,spm_pos_z,cf_rot_x,cf_rot_y,cf_rot_z,cf_pos_x,cf_pos_y,cf_pos_z
721,12.016.667,-49.123,18.047,49.297,1.292.695,1.349.718,1.111.815,-4.646.559,-6.926.197,176.916.519,1.352.723,1.293.045,1.862.815
722,12.033.333,-24.750,-995,63.044,1.292.730,1.349.706,1.111.793,660.057,8.211.802,-3.278.267,1.353.146,1.292.973,1.863.140
723,12.050.000,-29.748,-259,64.121,1.292.720,1.349.705,1.111.786,-4.736.543,-7.190.215,176.679.108,1.353.503,1.292.933,1.863.467
724,12.066.667,-30.222,735,63.735,1.292.724,1.349.701,1.111.787,-4.666.158,-7.268.365,176.635.818,1.353.894,1.292.878,1.863.798
725,12.083.333,-28.252,1.852,64.075,1.292.730,1.349.705,1.111.793,-4.569.265,-7.399.082,176.647.034,1.354.183,1.292.812,1.864.091
726,12.100.000,-31.615,-2.751,65.234,1.292.723,1.349.706,1.111.788,-4.509.483,-7.522.809,176.762.360,1.354.466,1.292.721,1.864.363
727,12.116.667,-29.085,160,63.412,1.292.728,1.349.704,1.111.789,-4.646.612,-7.711.778,176.956.543,1.354.737,1.292.691,1.864.756
728,12.133.333,-25.783,-123,63.152,1.292.731,1.349.710,1.111.794,-4.679.956,-7.922.639,177.018.173,1.355.020,1.292.668,1.865.093
729,12.150.000,-29.634,408,63.441,1.292.721,1.349.701,1.111.782,-4.582.466,-7.965.146,176.951.645,1.355.390,1.292.569,1.865.372
730,12.166.667,-28.712,2.013,63.116,1.292.720,1.349.702,1.111.778,847.298,7.172.343,-3.249.404,1.355.735,1.292.500,1.865.765
731,12.183.333,-25.354,925,61.959,1.292.729,1.349.705,1.111.787,-4.377.854,-8.205.908,176.705.322,1.356.001,1.292.595,1.866.122
732,12.200.000,-30.668,-1.894,64.553,1.292.720,1.349.703,1.111.779,-4.360.120,-8.319.162,176.592.514,1.356.241,1.292.668,1.866.489
733,12.216.667,-30.836,-23,64.277,1.292.718,1.349.699,1.111.780,-4.348.142,-8.365.778,176.546.783,1.356.507,1.292.764,1.866.932
734,12.233.333,-16.991,12.133,54.467,1.292.718,1.349.691,1.111.766,-4.338.324,-8.498.005,176.503.906,1.356.743,1.292.974,1.867.428
735,12.250.000,-30.703,1.345,62.848,1.292.725,1.349.700,1.111.778,-4.341.666,-8.666.456,176.479.340,1.356.984,1.293.162,1.867.845
736,12.266.667,-30.603,-1.606,64.533,1.292.717,1.349.705,1.111.781,-4.315.571,-8.810.839,176.477.463,1.357.203,1.293.456,1.868.311
737,12.283.333,-25.409,751,62.422,1.292.730,1.349.707,1.111.791,-4.303.395,-8.869.570,176.502.167,1.357.452,1.293.825,1.868.834
738,12.300.000,-29.332,-248,63.245,1.292.722,1.349.702,1.111.781,-4.253.546,-9.013.680,176.548.462,1.357.711,1.294.239,1.869.365
739,12.316.667,898.323,-4.020.116,-179.916.687,1.292.695,1.349.717,1.111.813,-4.206.440,-9.142.937,176.634.415,1.357.928,1.294.735,1.869.933
740,12.333.333,-28.377,942,63.836,1.292.732,1.349.704,1.111.790,-4.202.451,-9.141.177,176.639.465,1.358.208,1.295.289,1.870.474
741,12.350.000,-23.796,7.844,72.776,1.292.737,1.349.710,1.111.770,-4.198.800,-9.141.421,176.641.968,1.358.458,1.295.881,1.871.055
742,12.366.667,-23.188,-9.533,74.746,1.292.712,1.349.715,1.111.800,-4.244.047,-9.375.414,176.721.298,1.358.557,1.296.628,1.871.773
743,12.383.333,-28.028,-1.886,63.429,1.292.729,1.349.708,1.111.794,-4.241.447,-9.374.625,176.725.708,1.358.803,1.297.317,1.872.427
744,12.400.000,899.151,-4.020.931,-179.916.595,1.292.694,1.349.717,1.111.815,-4.359.518,-9.479.768,176.846.664,1.358.908,1.298.122,1.873.127
745,12.416.667,-45.271,18.687,49.752,1.292.692,1.349.718,1.111.814,-4.360.816,-9.476.188,176.847.900,1.359.078,1.298.969,1.873.868
746,12.433.333,-27.794,1.413,62.371,1.292.730,1.349.709,1.111.799,-4.354.891,-9.492.177,176.865.463,1.359.170,1.299.743,1.874.690
747,12.450.000,-49.950,17.953,50.730,1.292.692,1.349.713,1.111.813,-3.979.259,-9.455.710,176.932.312,1.359.312,1.300.566,1.875.414
748,12.466.667,-30.264,-47,63.490,1.292.726,1.349.700,1.111.782,-3.982.148,-9.507.453,176.951.385,1.359.360,1.301.498,1.876.274
749,12.483.333,-24.096,-447,63.879,1.292.727,1.349.707,1.111.789,-3.922.026,-9.348.040,176.780.746,1.359.394,1.302.439,1.877.116
750,12.500.000,897.925,-4.023.107,-179.916.016,1.292.692,1.349.715,1.111.811,-4.021.950,-9.507.209,176.882.568,1.359.523,1.303.268,1.878.014
751,12.516.667,-29.435,216,62.574,1.292.719,1.349.701,1.111.781,-4.027.082,-9.510.278,176.882.706,1.359.528,1.304.141,1.878.899
752,12.533.333,-28.564,2.574,62.512,1.292.728,1.349.703,1.111.787,-4.011.048,-9.519.516,176.942.139,1.359.583,1.304.993,1.879.744
753,12.550.000,-30.169,-800,64.098,1.292.724,1.349.701,1.111.778,-3.910.705,-9.310.878,177.070.190,1.359.352,1.305.982,1.880.934
754,12.566.667,-28.535,-450,65.286,1.292.723,1.349.701,1.111.781,-3.819.025,-9.525.694,177.232.559,1.359.236,1.306.817,1.881.580
755,12.583.333,-26.693,529,64.076,1.292.724,1.349.703,1.111.787,104.019.936,-6.330.826,178.305.878,1.359.093,1.300.496,1.873.341
756,12.600.000,-27.246,-1.689,65.172,1.292.725,1.349.704,1.111.784,-4.275.431,-9.839.163,178.159.973,1.358.776,1.308.803,1.883.819
757,12.616.667,-30.070,-607,66.598,1.292.723,1.349.704,1.111.779,1.659.855,5.570.691,-1.172.415,1.358.503,1.309.708,1.884.995
758,12.633.333,-26.345,875,62.109,1.292.730,1.349.706,1.111.786,1.640.062,5.452.055,-1.120.857,1.358.117,1.310.710,1.886.027
759,12.650.000,-31.649,1.346,62.958,1.292.722,1.349.707,1.111.780,753.236,5.299.286,-1.112.320,1.357.671,1.311.916,1.886.840
760,12.666.667,901.596,-4.019.778,-179.917.725,1.292.695,1.349.720,1.111.815,751.328,5.297.749,-1.113.861,1.357.137,1.313.111,1.887.853
761,12.683.333,-28.490,-574,65.316,1.292.726,1.349.708,1.111.790,748.023,5.294.658,-1.115.816,1.356.500,1.314.295,1.888.870
762,12.700.000,901.502,-4.020.896,-179.915.939,1.292.693,1.349.716,1.111.815,801.798,5.180.773,-1.076.456,1.355.687,1.315.400,1.890.149
763,12.716.667,-48.887,18.135,49.575,1.292.692,1.349.718,1.111.811,-552.738,4.973.210,-1.029.741,1.354.897,1.316.882,1.891.037
764,12.733.333,-26.812,-844,64.524,1.292.726,1.349.709,1.111.790,1.333.297,5.062.578,-666.118,1.353.927,1.318.044,1.892.121
765,12.750.000,-30.105,-3.661,64.500,1.292.721,1.349.706,1.111.790,1.335.641,5.062.952,-668.558,1.352.914,1.319.434,1.893.063
766,12.766.667,899.714,-4.018.912,-179.917.358,1.292.691,1.349.720,1.111.816,1.024.369,4.965.954,-857.673,1.351.819,1.321.077,1.893.801
767,12.783.333,-28.614,-205,63.710,1.292.725,1.349.706,1.111.790,1.013.444,4.975.100,-869.169,1.350.643,1.322.452,1.894.753
768,12.800.000,-30.646,937,62.789,1.292.720,1.349.702,1.111.782,-4.590.073,-10.573.892,178.744.064,1.349.385,1.323.996,1.895.601
769,12.816.667,902.307,-4.022.084,-179.915.237,1.292.692,1.349.720,1.111.810,690.933,4.916.427,-1.063.023,1.347.920,1.325.483,1.896.663
770,12.833.333,-27.489,-691,62.639,1.292.727,1.349.704,1.111.786,681.047,4.862.318,-1.054.435,1.346.467,1.326.971,1.897.574
771,12.850.000,901.150,-4.022.336,-179.917.007,1.292.691,1.349.720,1.111.810,681.169,4.862.234,-1.055.442,1.344.793,1.328.494,1.898.648
772,12.866.667,-24.653,7.693,69.745,1.292.736,1.349.717,1.111.768,855.832,4.798.973,-1.113.230,1.343.251,1.329.887,1.899.694
773,12.883.333,-25.412,-1.971,61.726,1.292.731,1.349.707,1.111.785,1.359.990,4.724.704,-1.189.079,1.341.643,1.331.425,1.900.362
774,12.900.000,-31.041,-2.523,64.008,1.292.721,1.349.704,1.111.775,1.359.705,4.725.048,-1.190.595,1.339.903,1.333.053,1.901.058
775,12.916.667,-31.586,-2.613,66.453,1.292.721,1.349.709,1.111.783,-750.693,4.408.383,-1.472.299,1.338.052,1.334.620,1.901.421
776,12.933.333,-27.426,443,64.406,1.292.725,1.349.705,1.111.784,-212.671,4.486.707,-1.331.192,1.335.996,1.336.025,1.902.786
777,12.950.000,-29.273,-1.768,62.571,1.292.720,1.349.702,1.111.783,-247.088,4.541.863,-1.357.283,1.333.988,1.337.686,1.903.357
778,12.966.667,-32.029,506,65.585,1.292.722,1.349.704,1.111.777,1.286.141,4.662.929,-1.571.535,1.332.024,1.338.979,1.904.583
779,12.983.333,-28.195,-1.073,64.425,1.292.729,1.349.710,1.111.785,1.286.261,4.662.448,-1.572.264,1.329.835,1.340.604,1.905.506
780,13.000.000,-48.084,19.130,49.460,1.292.693,1.349.720,1.111.813,1.287.469,4.656.746,-1.741.862,1.327.806,1.342.117,1.906.193
781,13.016.667,-50.826,17.883,48.985,1.292.693,1.349.718,1.111.809,1.287.731,4.656.806,-1.743.191,1.325.602,1.343.571,1.906.880
782,13.033.333,-27.595,103,63.555,1.292.730,1.349.708,1.111.788,1.308.661,4.683.486,-1.803.412,1.323.407,1.345.127,1.907.719
783,13.050.000,-30.911,-699,63.526,1.292.727,1.349.705,1.111.783,1.311.686,4.784.367,-2.190.027,1.321.185,1.346.643,1.908.567
784,13.066.667,-29.880,-404,63.508,1.292.721,1.349.702,1.111.783,1.299.082,4.846.737,-2.684.290,1.318.889,1.348.029,1.909.494
785,13.083.333,-27.712,2.508,62.876,1.292.728,1.349.708,1.111.791,1.470.412,4.983.872,-3.072.796,1.316.629,1.349.407,1.910.229
786,13.100.000,-29.754,630,63.452,1.292.726,1.349.708,1.111.781,1.469.972,4.983.779,-3.072.998,1.314.461,1.350.494,1.911.012
787,13.116.667,899.307,-4.023.932,-179.915.283,1.292.692,1.349.716,1.111.814,1.441.081,5.147.449,-3.060.027,1.312.149,1.351.674,1.911.847
788,13.133.333,-25.799,-1.310,63.866,1.292.724,1.349.703,1.111.789,1.440.868,5.149.152,-3.059.029,1.309.931,1.352.781,1.912.714
789,13.150.000,-29.497,-1.332,63.514,1.292.723,1.349.702,1.111.782,1.427.543,5.204.713,-3.057.396,1.307.774,1.353.702,1.913.243
790,13.166.667,-30.798,1.068,64.143,1.292.723,1.349.703,1.111.780,1.426.358,5.205.451,-3.058.866,1.305.673,1.354.641,1.914.125
791,13.183.333,-27.330,-1.548,64.398,1.292.732,1.349.712,1.111.787,1.282.407,5.519.409,-3.628.689,1.303.353,1.355.566,1.914.973
792,13.200.000,-27.614,-4.610,63.615,1.292.729,1.349.701,1.111.782,1.282.021,5.520.385,-3.630.551,1.301.349,1.356.294,1.915.629
793,13.216.667,-33.251,425,63.973,1.292.721,1.349.700,1.111.776,829.071,6.053.520,-3.815.371,1.299.203,1.356.974,1.916.515
794,13.233.333,-26.315,-1.490,65.179,1.292.734,1.349.704,1.111.789,898.887,6.203.513,-3.823.652,1.297.164,1.357.605,1.917.143
795,13.250.000,-29.737,907,64.802,1.292.729,1.349.704,1.111.778,898.878,6.205.273,-3.824.228,1.295.225,1.358.282,1.917.702
796,13.266.667,-30.412,2.243,62.591,1.292.724,1.349.704,1.111.778,923.666,6.383.778,-3.911.318,1.293.283,1.358.849,1.918.469
797,13.283.333,-26.638,-1.924,65.057,1.292.730,1.349.711,1.111.788,923.966,6.384.387,-3.912.983,1.291.423,1.359.499,1.919.187
798,13.300.000,-28.958,-1.516,63.355,1.292.725,1.349.705,1.111.780,891.348,6.475.195,-4.321.021,1.289.665,1.360.202,1.919.711
799,13.316.667,-29.478,-718,63.761,1.292.724,1.349.707,1.111.783,891.038,6.474.273,-4.321.233,1.287.892,1.360.640,1.920.321
800,13.333.333,-23.256,884,62.211,1.292.733,1.349.710,1.111.787,930.752,6.887.706,-4.250.562,1.286.113,1.361.115,1.921.054
801,13.350.000,-28.964,-745,63.415,1.292.726,1.349.706,1.111.782,931.352,6.889.235,-4.250.133,1.284.385,1.361.655,1.921.830
802,13.366.667,899.515,-4.022.548,-179.918.091,1.292.693,1.349.717,1.111.813,935.168,6.895.289,-4.249.181,1.282.855,1.362.124,1.922.298
803,13.383.333,-29.715,44,64.486,1.292.729,1.349.706,1.111.789,953.936,6.947.928,-4.255.726,1.281.313,1.362.737,1.922.960
804,13.400.000,-30.328,1.620,63.252,1.292.725,1.349.706,1.111.780,955.379,6.954.062,-4.255.498,1.279.819,1.363.264,1.923.483
805,13.416.667,-30.581,1.203,63.771,1.292.723,1.349.703,1.111.781,1.080.547,7.311.134,-4.220.322,1.278.415,1.363.744,1.924.085
806,13.433.333,-27.292,-1.201,65.284,1.292.729,1.349.707,1.111.789,1.153.693,7.481.839,-4.193.740,1.277.032,1.364.243,1.924.714
807,13.450.000,-29.629,344,63.780,1.292.725,1.349.707,1.111.784,1.154.216,7.483.146,-4.193.209,1.275.690,1.364.615,1.925.169
808,13.466.667,-29.563,1.580,62.722,1.292.723,1.349.700,1.111.780,1.197.296,7.675.840,-4.266.283,1.274.549,1.364.992,1.925.766
809,13.483.333,-27.806,473,64.524,1.292.724,1.349.703,1.111.784,1.237.719,7.854.083,-4.297.035,1.273.335,1.365.488,1.926.290
810,13.500.000,900.298,-4.019.383,-179.917.160,1.292.696,1.349.720,1.111.812,1.229.500,8.012.066,-4.318.701,1.272.205,1.365.767,1.926.790
811,13.516.667,-49.353,17.981,48.700,1.292.696,1.349.718,1.111.813,1.229.557,8.012.258,-4.317.040,1.271.032,1.366.018,1.927.400
812,13.533.333,-28.053,-934,65.754,1.292.724,1.349.707,1.111.786,1.287.926,8.424.645,-4.093.748,1.270.078,1.366.253,1.927.869
813,13.550.000,-30.785,517,64.595,1.292.729,1.349.705,1.111.785,1.288.131,8.425.519,-4.093.817,1.269.049,1.366.531,1.928.421
814,13.566.667,-30.540,-941,64.726,1.292.725,1.349.705,1.111.787,1.288.468,8.425.462,-4.095.036,1.268.168,1.366.775,1.928.859
815,13.583.333,-26.644,-371,62.537,1.292.731,1.349.706,1.111.786,1.288.510,8.426.620,-4.095.752,1.267.114,1.367.051,1.929.428
816,13.600.000,-29.868,875,62.771,1.292.725,1.349.702,1.111.781,1.288.570,8.428.125,-4.096.591,1.266.231,1.367.304,1.930.036
817,13.616.667,-30.357,-949,62.462,1.292.723,1.349.709,1.111.783,1.288.921,8.428.087,-4.097.089,1.265.504,1.367.520,1.930.507
818,13.633.333,904.170,-4.024.396,-179.915.421,1.292.703,1.349.723,1.111.813,1.289.427,8.428.896,-4.098.287,1.264.825,1.367.818,1.930.917
819,13.650.000,-30.056,1.403,64.128,1.292.728,1.349.708,1.111.781,1.391.563,8.796.721,-4.348.602,1.264.014,1.368.190,1.931.523
820,13.666.667,-30.075,1.451,62.972,1.292.716,1.349.705,1.111.780,1.391.483,8.798.462,-4.349.685,1.263.363,1.368.579,1.932.042
821,13.683.333,-26.019,-426,62.925,1.292.724,1.349.709,1.111.787,1.391.378,8.800.301,-4.350.585,1.262.782,1.369.054,1.932.548
822,13.700.000,-28.203,592,61.497,1.292.721,1.349.704,1.111.779,1.406.791,8.981.095,-4.464.353,1.262.298,1.369.536,1.932.892
823,13.716.667,-22.212,7.961,73.286,1.292.737,1.349.712,1.111.772,1.406.511,8.981.773,-4.465.427,1.261.792,1.370.010,1.933.533
824,13.733.333,-15.717,14.224,53.911,1.292.716,1.349.684,1.111.769,1.406.400,8.983.147,-4.466.507,1.261.317,1.370.606,1.934.048
825,13.750.000,-18.990,12.677,54.940,1.292.711,1.349.687,1.111.763,1.405.569,9.042.443,-4.496.528,1.260.984,1.371.125,1.934.507
826,13.766.667,-27.250,-66,63.433,1.292.724,1.349.702,1.111.782,1.374.762,9.218.450,-4.522.025,1.260.723,1.371.713,1.934.959
827,13.783.333,-28.405,2.827,63.044,1.292.724,1.349.707,1.111.789,1.374.851,9.218.896,-4.522.828,1.260.557,1.372.262,1.935.241
828,13.800.000,-30.379,1.085,62.437,1.292.729,1.349.708,1.111.784,1.375.657,9.237.947,-4.529.129,1.260.293,1.372.874,1.935.817
829,13.816.667,-30.877,-250,63.251,1.292.720,1.349.702,1.111.779,1.375.427,9.239.106,-4.529.845,1.260.135,1.373.498,1.936.317
830,13.833.333,-25.782,1.745,63.281,1.292.729,1.349.702,1.111.784,1.193.432,9.794.419,-4.692.914,1.259.681,1.374.016,1.936.623
831,13.850.000,-21.440,-9.299,72.158,1.292.703,1.349.704,1.111.795,1.287.584,9.619.005,-4.614.401,1.260.121,1.374.477,1.937.109
832,13.866.667,-29.728,1.680,62.978,1.292.724,1.349.707,1.111.781,1.049.503,9.324.898,-4.477.818,1.260.150,1.374.918,1.937.437
833,13.883.333,-26.909,1.084,63.706,1.292.728,1.349.705,1.111.786,1.002.276,9.230.451,-4.457.635,1.260.192,1.375.310,1.937.896
834,13.900.000,-30.752,4.345,60.780,1.292.723,1.349.703,1.111.781,1.218.717,9.338.013,-4.591.424,1.260.280,1.375.575,1.938.275
835,13.916.667,-29.217,968,62.733,1.292.723,1.349.703,1.111.780,1.290.015,9.471.812,-4.405.416,1.260.459,1.375.830,1.938.649
836,13.933.333,902.737,-4.022.617,-179.915.237,1.292.698,1.349.720,1.111.816,874.052,9.622.413,-4.137.336,1.260.694,1.375.946,1.939.061
837,13.950.000,-40.860,21.393,61.333,1.292.713,1.349.733,1.111.803,1.203.595,9.533.066,-4.277.541,1.260.828,1.376.111,1.939.410
838,13.966.667,-25.280,6.821,74.043,1.292.743,1.349.714,1.111.765,971.551,9.499.152,-4.322.137,1.260.999,1.376.199,1.939.764
839,13.983.333,-27.648,-160,65.060,1.292.727,1.349.703,1.111.783,770.228,9.629.243,-4.124.881,1.261.381,1.376.169,1.940.129
840,14.000.000,-26.471,-773,64.772,1.292.732,1.349.706,1.111.782,1.080.449,9.884.843,-3.997.653,1.261.705,1.376.258,1.940.553
841,14.016.667,-49.107,21.371,51.429,1.292.691,1.349.712,1.111.807,1.003.198,9.774.807,-3.729.896,1.262.030,1.376.211,1.940.825
842,14.033.333,-28.662,-974,64.480,1.292.725,1.349.712,1.111.786,1.035.498,9.742.812,-3.904.382,1.262.316,1.376.182,1.941.144
843,14.050.000,-28.623,-2.453,64.771,1.292.723,1.349.705,1.111.785,1.224.797,9.842.632,-3.852.225,1.262.637,1.376.330,1.941.480
844,14.066.667,-29.975,684,63.947,1.292.722,1.349.700,1.111.781,1.021.236,9.777.222,-3.814.834,1.263.007,1.376.399,1.941.772
845,14.083.333,-28.822,1.149,64.701,1.292.730,1.349.704,1.111.787,847.883,9.707.859,-3.583.111,1.263.328,1.376.661,1.942.030
846,14.100.000,-30.001,-243,63.209,1.292.728,1.349.703,1.111.785,1.246.309,9.675.294,-3.519.901,1.263.693,1.376.981,1.942.341
847,14.116.667,-28.579,405,63.704,1.292.726,1.349.703,1.111.786,1.146.051,9.668.977,-3.495.239,1.263.983,1.377.384,1.942.623
848,14.133.333,-26.526,-2.927,64.566,1.292.727,1.349.701,1.111.784,1.418.402,9.924.533,-3.467.162,1.264.406,1.377.802,1.942.598
849,14.150.000,-30.648,-203,63.137,1.292.726,1.349.706,1.111.791,1.088.731,9.787.084,-3.336.878,1.264.702,1.378.441,1.942.851
850,14.166.667,-50.624,21.393,47.662,1.292.691,1.349.715,1.111.811,-679.836,9.869.854,-3.199.333,1.264.977,1.379.439,1.942.947
851,14.183.333,-30.334,1.328,64.208,1.292.729,1.349.709,1.111.784,1.198.135,9.742.558,-3.197.585,1.265.224,1.379.953,1.943.393
852,14.200.000,-28.571,1.955,62.277,1.292.727,1.349.702,1.111.784,713.935,9.570.313,-3.153.792,1.265.411,1.380.701,1.943.825
853,14.216.667,899.202,-4.021.027,-179.917.252,1.292.696,1.349.722,1.111.813,979.477,9.901.167,-3.251.418,1.265.755,1.381.503,1.943.781
854,14.233.333,-27.350,1.090,62.202,1.292.731,1.349.703,1.111.784,1.052.825,9.880.774,-3.122.274,1.265.944,1.382.254,1.944.005
855,14.250.000,-30.417,-1.890,62.029,1.292.724,1.349.707,1.111.788,229.596,9.965.887,-3.024.418,1.266.088,1.383.036,1.944.216
856,14.266.667,-30.338,-979,65.024,1.292.724,1.349.700,1.111.778,225.635,9.916.747,-3.097.864,1.266.268,1.383.684,1.944.157
857,14.283.333,-31.232,-979,62.569,1.292.725,1.349.710,1.111.784,300.890,10.034.602,-3.026.240,1.266.319,1.384.271,1.944.569
858,14.300.000,-48.536,16.586,48.563,1.292.698,1.349.724,1.111.814,170.981,10.110.127,-2.969.190,1.266.405,1.384.770,1.944.757
859,14.316.667,-32.905,-1.872,63.862,1.292.719,1.349.702,1.111.774,281.503,10.201.325,-3.038.551,1.266.455,1.385.150,1.944.970
860,14.333.333,-29.216,-856,63.428,1.292.722,1.349.705,1.111.782,342.364,10.195.781,-3.065.690,1.266.539,1.385.339,1.944.851
861,14.350.000,-30.620,-321,64.869,1.292.721,1.349.700,1.111.773,342.654,10.276.676,-2.981.360,1.266.479,1.385.400,1.945.139
862,14.366.667,-24.677,3.892,71.739,1.292.742,1.349.716,1.111.768,549.523,10.277.699,-2.682.304,1.266.344,1.385.454,1.945.321
863,14.383.333,-45.173,20.031,50.150,1.292.696,1.349.718,1.111.814,476.573,10.303.653,-2.590.479,1.266.244,1.385.288,1.945.451
864,14.400.000,-27.817,-1.072,63.157,1.292.723,1.349.705,1.111.782,139.529,10.304.353,-2.602.752,1.266.151,1.384.934,1.945.594
865,14.416.667,899.560,-4.023.332,-179.915.405,1.292.691,1.349.717,1.111.811,245.802,10.430.608,-2.538.815,1.265.908,1.384.575,1.945.746
866,14.433.333,-45.775,17.637,49.409,1.292.696,1.349.716,1.111.814,284.822,10.536.502,-2.483.797,1.265.576,1.384.118,1.946.084
867,14.450.000,-29.731,717,63.641,1.292.726,1.349.700,1.111.782,257.466,10.517.701,-2.592.860,1.265.325,1.383.556,1.946.251
868,14.466.667,-16.690,11.233,55.403,1.292.716,1.349.682,1.111.761,254.047,10.442.288,-2.587.009,1.265.031,1.382.946,1.946.429
869,14.483.333,-28.575,961,63.001,1.292.727,1.349.701,1.111.789,17.607,10.541.412,-2.922.400,1.264.668,1.382.227,1.946.453
870,14.500.000,-28.547,1.472,63.877,1.292.727,1.349.699,1.111.786,253.494,10.438.985,-2.998.730,1.264.389,1.381.559,1.946.280
871,14.516.667,-31.676,1.137,62.256,1.292.723,1.349.702,1.111.784,330.841,10.473.403,-2.640.586,1.263.925,1.380.917,1.946.363
872,14.533.333,-28.135,167,63.722,1.292.729,1.349.707,1.111.790,212.802,10.518.613,-3.029.914,1.263.467,1.380.070,1.946.669
873,14.550.000,-31.272,2.112,63.077,1.292.723,1.349.701,1.111.789,298.725,10.484.131,-2.926.271,1.262.915,1.379.396,1.946.792
874,14.566.667,-25.481,4.896,73.636,1.292.742,1.349.716,1.111.776,167.177,10.418.509,-2.855.076,1.262.452,1.378.582,1.946.867
875,14.583.333,-28.618,-187,63.967,1.292.725,1.349.705,1.111.786,265.925,10.414.147,-3.184.100,1.261.949,1.377.777,1.946.842
876,14.600.000,-28.218,448,63.614,1.292.727,1.349.702,1.111.787,179.571,10.400.277,-3.297.827,1.261.330,1.377.023,1.946.893
877,14.616.667,-30.618,-17,62.609,1.292.722,1.349.708,1.111.782,399.567,10.409.442,-3.302.568,1.260.697,1.376.304,1.946.874
878,14.633.333,-29.096,-2.404,63.472,1.292.727,1.349.700,1.111.781,227.738,10.541.433,-3.359.380,1.260.174,1.375.522,1.946.886
879,14.650.000,-29.318,-709,64.821,1.292.725,1.349.705,1.111.787,300.229,10.507.482,-3.418.541,1.259.563,1.374.812,1.946.844
880,14.666.667,896.887,-4.020.435,-179.918.198,1.292.690,1.349.718,1.111.810,-364.527,10.385.064,-3.483.948,1.258.934,1.374.234,1.946.792
881,14.683.333,902.554,-4.018.747,-179.916.840,1.292.697,1.349.715,1.111.809,295.999,10.419.916,-3.595.369,1.258.288,1.373.373,1.946.902
882,14.700.000,-28.224,184,61.914,1.292.724,1.349.701,1.111.783,1.220.012,10.347.958,-3.582.299,1.257.596,1.372.650,1.946.885
883,14.716.667,-30.617,-2.610,65.469,1.292.721,1.349.703,1.111.778,356.388,10.394.871,-3.573.579,1.256.937,1.372.103,1.946.797
884,14.733.333,-27.959,-1.555,63.593,1.292.730,1.349.705,1.111.782,-524.259,10.510.908,-3.732.671,1.256.272,1.371.494,1.946.629
885,14.750.000,-28.589,-431,66.124,1.292.726,1.349.706,1.111.783,1.313.173,10.512.364,-3.769.258,1.255.707,1.370.553,1.946.782
886,14.766.667,-30.975,-1.302,64.808,1.292.723,1.349.701,1.111.779,1.231.966,10.235.970,-3.791.544,1.254.973,1.369.888,1.946.995
887,14.783.333,-15.805,10.907,56.116,1.292.718,1.349.689,1.111.764,1.361.556,10.261.277,-4.153.390,1.254.349,1.369.213,1.946.748
888,14.800.000,-29.077,-1.987,63.226,1.292.733,1.349.702,1.111.786,1.261.148,10.290.747,-4.044.703,1.253.732,1.368.456,1.946.738
889,14.816.667,-29.780,-2.251,64.568,1.292.724,1.349.703,1.111.782,1.592.523,10.141.625,-4.167.631,1.253.085,1.367.830,1.946.853
890,14.833.333,-27.682,-2.042,62.970,1.292.726,1.349.705,1.111.785,1.350.430,10.213.576,-4.290.277,1.252.506,1.367.256,1.946.886
891,14.850.000,-29.568,-47,63.829,1.292.727,1.349.701,1.111.783,1.336.227,10.187.768,-4.213.541,1.251.898,1.366.591,1.946.903
892,14.866.667,-29.327,879,63.279,1.292.729,1.349.702,1.111.782,1.377.450,10.133.342,-4.251.070,1.251.441,1.366.021,1.946.834
893,14.883.333,-28.805,-839,64.566,1.292.727,1.349.698,1.111.784,1.240.242,10.072.463,-4.402.795,1.250.882,1.365.455,1.946.713
894,14.900.000,-28.025,1.378,63.275,1.292.732,1.349.703,1.111.785,1.267.953,10.063.512,-4.439.439,1.250.385,1.364.879,1.946.789
895,14.916.667,899.833,-4.022.232,-179.917.892,1.292.696,1.349.716,1.111.811,1.397.376,10.056.033,-4.411.871,1.249.894,1.364.391,1.946.790
896,14.933.333,-30.052,2.034,63.087,1.292.726,1.349.705,1.111.784,1.282.013,10.027.357,-4.594.765,1.249.514,1.363.881,1.946.728
897,14.950.000,-29.692,-37,64.133,1.292.728,1.349.707,1.111.785,1.467.003,10.233.495,-4.667.459,1.249.220,1.363.297,1.946.543
898,14.966.667,-29.484,-85,64.656,1.292.723,1.349.707,1.111.780,1.653.005,10.255.867,-4.668.381,1.248.900,1.362.790,1.946.600
899,14.983.333,-31.544,-2.439,64.405,1.292.725,1.349.701,1.111.785,1.527.644,10.153.970,-4.806.424,1.248.651,1.362.359,1.946.617
900,15.000.000,-28.971,271,62.699,1.292.726,1.349.704,1.111.780,1.551.645,10.147.004,-4.960.584,1.248.390,1.361.932,1.946.630
901,15.016.667,-30.359,-253,63.114,1.292.719,1.349.694,1.111.773,1.457.581,10.180.954,-4.971.577,1.248.176,1.361.471,1.946.742
902,15.033.333,-31.806,1.049,64.229,1.292.724,1.349.703,1.111.782,1.553.134,10.260.146,-4.805.566,1.248.033,1.361.040,1.946.818
903,15.050.000,-28.429,671,63.829,1.292.724,1.349.709,1.111.784,1.474.452,10.253.627,-4.777.592,1.247.931,1.360.595,1.946.817
