frame,time,spm0_rotX,spm0_rotY,spm0_rotZ,spm0_posX,spm0_posY,spm0_posZ,cf_rotX,cf_rotY,cf_rotZ,cf_posX,cf_posY,cf_posZ,spm1_rotX,spm1_rotY,spm1_rotZ,spm1_posX,spm1_posY,spm1_posZ,spm2_rotX,spm2_rotY,spm2_rotZ,spm2_posX,spm2_posY,spm2_posZ
2693,44.883333,176.854156,-42.820732,178.242416,209.412079,48.371429,166.339035,170.287689,78.672829,-172.838913,74.294350,81.090584,268.832703,89.793037,-6.086588,-0.961710,139.986450,46.234684,155.640015,85.194962,4.626998,1.702347,77.900955,80.270111,138.456070
2694,44.900000,176.870636,-42.845619,178.277481,209.409500,48.367779,166.336685,170.287720,78.672874,-172.838928,74.300392,81.066788,269.013702,89.800972,-6.083165,-0.965601,139.985153,46.238743,155.638840,-96.650520,-4.396185,177.844376,77.921516,80.268326,138.415451
2695,44.916667,176.861893,-42.832073,178.251755,209.411026,48.369972,166.337723,170.287827,78.672890,-172.838974,74.312675,81.044487,269.194946,89.797363,-6.085672,-0.964710,139.986618,46.234566,155.638245,85.205147,4.610778,1.677130,77.901024,80.274109,138.460571
2696,44.933333,176.860352,-42.829754,178.266098,209.409973,48.368778,166.338898,170.287857,78.672920,-172.838989,74.325310,81.032471,269.371490,89.794739,-6.085906,-0.970707,139.986542,46.235149,155.638641,-96.642715,-4.393570,177.843948,77.921967,80.267616,138.416122
2697,44.950000,176.851929,-42.837490,178.259888,209.409454,48.369331,166.337448,170.287964,78.672943,-172.839066,74.326668,81.006828,269.552643,89.790428,-6.083837,-0.968991,139.986832,46.234653,155.638535,85.199371,4.618141,1.682319,77.901146,80.273628,138.460052
2698,44.966667,176.852798,-42.827305,178.266174,209.409515,48.370560,166.339951,170.288025,78.672958,-172.839096,74.330757,80.994675,269.721924,89.785217,-6.086313,-0.977012,139.986496,46.233799,155.637360,-96.647835,-4.394885,177.842178,77.921608,80.266869,138.414566
2699,44.983333,176.847168,-42.810452,178.238525,209.411407,48.372128,166.341324,170.288101,78.672981,-172.839142,74.332458,80.966286,269.909760,89.785446,-6.092058,-0.978242,139.986389,46.234192,155.636322,85.204643,4.622572,1.696515,77.901756,80.272484,138.457428
2700,45.000000,176.860138,-42.831493,178.280838,209.408569,48.367767,166.338409,170.288132,78.673019,-172.839142,74.352409,80.965034,270.070221,89.779839,-6.095537,-0.984726,139.986282,46.233429,155.635315,-96.648201,-4.403914,177.824219,77.922012,80.265167,138.412064
2701,45.016667,176.866516,-42.841030,178.287415,209.407379,48.366920,166.337646,170.288223,78.673050,-172.839203,74.348137,80.932571,270.261108,89.777222,-6.090033,-0.995299,139.986832,46.234653,155.634888,85.194077,4.627011,1.705963,77.900970,80.271011,138.455750
2702,45.033333,176.861343,-42.829971,178.266357,209.409073,48.368961,166.338593,170.288345,78.673073,-172.839310,74.357567,80.920097,270.434937,89.768730,-6.091727,-0.997734,139.987610,46.233894,155.632736,-96.637466,-4.400868,177.821396,77.923332,80.267708,138.413254
2703,45.050000,176.863235,-42.835884,178.264557,209.409882,48.367699,166.336868,170.288391,78.673111,-172.839325,74.357826,80.902733,270.612518,89.764435,-6.090211,-1.005638,139.986832,46.234230,155.632446,85.196213,4.619991,1.682818,77.900711,80.274498,138.459335
2704,45.066667,176.871445,-42.847542,178.290695,209.408478,48.366566,166.336929,170.288452,78.673149,-172.839340,74.354027,80.879646,270.790405,89.752312,-6.093053,-1.014724,139.987244,46.233795,155.630859,-96.637032,-4.392011,177.848694,77.922890,80.270332,138.417572
2705,45.083333,176.855133,-42.842384,178.255325,209.411652,48.368206,166.337265,170.288513,78.673210,-172.839401,74.374321,80.877777,270.957733,89.748955,-6.092987,-1.024589,139.987686,46.233383,155.628830,85.190857,4.622779,1.688857,77.900246,80.273727,138.457947
2706,45.100000,176.870346,-42.831261,178.271072,209.408829,48.369072,166.338425,170.288574,78.673233,-172.839432,74.388947,80.851715,271.140686,89.750755,-6.063214,-1.041252,139.984787,46.242294,155.626846,-96.636765,-4.389506,177.852890,77.922272,80.268822,138.416595
2707,45.116667,176.869476,-42.847355,178.281250,209.408447,48.368366,166.335449,170.288605,78.673279,-172.839447,74.386147,80.842628,271.306183,89.737312,-6.060913,-1.047833,139.985779,46.242695,155.625336,85.183357,4.626538,1.688034,77.900978,80.272781,138.457733
2708,45.133333,176.858566,-42.817459,178.254730,209.410278,48.371929,166.340057,170.288712,78.673317,-172.839493,74.385017,80.822769,271.483154,89.728775,-6.059980,-1.057566,139.985245,46.241455,155.623444,-96.625946,-4.398546,177.835403,77.924133,80.269394,138.415817
2709,45.150000,176.862350,-42.838863,178.275131,209.409592,48.367222,166.337204,170.288834,78.673363,-172.839600,74.393311,80.812660,271.655396,89.725258,-6.062285,-1.073506,139.984787,46.241928,155.621704,85.201782,4.623530,1.698148,77.900658,80.272865,138.457092
2710,45.166667,176.852768,-42.827511,178.252945,209.410568,48.371582,166.339630,170.288910,78.673416,-172.839661,74.394051,80.796684,271.829254,89.715523,-6.063220,-1.081890,139.985489,46.241032,155.619385,-96.635094,-4.392150,177.849670,77.923073,80.269936,138.417252
2711,45.183333,176.846664,-42.818775,178.248444,209.410858,48.371109,166.339554,170.288986,78.673462,-172.839706,74.397278,80.782082,272.004669,89.709785,-6.064631,-1.086585,139.985947,46.241047,155.618088,85.207573,4.615568,1.673082,77.901360,80.275909,138.461945
2712,45.200000,176.859985,-42.823517,178.251541,209.410187,48.372059,166.339691,170.289093,78.673500,-172.839752,74.409752,80.775963,272.174042,89.703217,-6.068675,-1.102688,139.985718,46.240826,155.615952,-96.637444,-4.394629,177.843323,77.923111,80.269615,138.416977
2713,45.216667,176.859451,-42.826969,178.244431,209.412888,48.369827,166.338150,170.289139,78.673523,-172.839798,74.402008,80.764023,272.344116,89.698669,-6.068173,-1.112275,139.986008,46.240635,155.614639,85.201721,4.618334,1.679254,77.900887,80.274788,138.460236
2714,45.233333,176.861435,-42.832180,178.265823,209.410309,48.369877,166.338043,170.289215,78.673561,-172.839844,74.416481,80.766342,272.511993,89.689758,-6.066520,-1.117381,139.985504,46.241093,155.614212,-96.636887,-4.392423,177.846680,77.922646,80.268768,138.416855
2715,45.250000,176.863647,-42.843178,178.256805,209.411972,48.368053,166.336197,170.289276,78.673592,-172.839874,74.417313,80.762741,272.688385,89.684883,-6.067167,-1.125410,139.985291,46.240417,155.613159,85.201027,4.617933,1.676238,77.901199,80.274704,138.460602
2716,45.266667,176.850250,-42.820526,178.231323,209.412888,48.371273,166.339111,170.289337,78.673630,-172.839905,74.399498,80.764648,272.850891,89.677040,-6.067745,-1.128698,139.985352,46.241455,155.612808,-96.648743,-4.399775,177.840027,77.922470,80.268761,138.415207
2717,45.283333,176.872498,-42.839016,178.282532,209.408356,48.366623,166.336960,170.289398,78.673660,-172.839951,74.411629,80.761932,273.020752,89.666847,-6.063005,-1.135675,139.986572,46.242245,155.610397,85.193863,4.618058,1.681857,77.900925,80.273003,138.459091
2718,45.300000,176.856949,-42.840416,178.257523,209.410400,48.368214,166.337570,170.289474,78.673698,-172.839981,74.399773,80.769073,273.188019,89.677849,-6.067646,-1.137079,139.985626,46.240814,155.611053,-96.654503,-4.401550,177.833862,77.922073,80.267059,138.413544
2719,45.316667,176.842499,-42.813450,178.236969,209.411804,48.372784,166.341141,170.289536,78.673737,-172.840012,74.424232,80.781235,273.365601,89.681618,-6.064736,-1.132422,139.986069,46.241051,155.611359,85.196991,4.621869,1.682649,77.900848,80.274849,138.460358
2720,45.333333,176.853439,-42.835781,178.259354,209.410614,48.369411,166.338211,170.289581,78.673782,-172.840027,74.414948,80.795723,273.529633,89.687744,-6.047616,-1.141325,139.987122,46.246944,155.610748,-96.639870,-4.400542,177.830963,77.922958,80.267357,138.414291
2721,45.350000,176.859451,-42.833511,178.278198,209.408279,48.368397,166.337936,170.289658,78.673813,-172.840073,74.417206,80.803864,273.703369,89.681564,-6.067029,-1.136503,139.985779,46.240765,155.611725,85.194000,4.618388,1.683303,77.900436,80.273766,138.458725
2722,45.366667,176.872742,-42.846466,178.283264,209.409164,48.366550,166.337189,170.289703,78.673851,-172.840088,74.409012,80.827271,273.865204,89.690109,-6.069175,-1.132152,139.985504,46.241081,155.612747,-96.640335,-4.395546,177.847061,77.921906,80.268173,138.416473
2723,45.383333,176.850311,-42.827766,178.260483,209.410599,48.368931,166.339050,170.289703,78.673843,-172.840088,74.421150,80.844360,274.040070,89.686966,-6.073125,-1.120115,139.987015,46.236355,155.613739,85.201164,4.619585,1.684479,77.900681,80.273376,138.458969
2724,45.400000,176.861069,-42.834984,178.266769,209.409836,48.369312,166.337723,170.289703,78.673866,-172.840057,74.426590,80.867645,274.208893,89.691940,-6.078884,-1.116626,139.986557,46.237217,155.614914,-96.631752,-4.392859,177.852264,77.922668,80.270248,138.418091
2725,45.416667,176.862717,-42.840309,178.263702,209.411438,48.367100,166.336227,170.289734,78.673882,-172.840042,74.438148,80.889305,274.380920,89.702240,-6.068856,-1.108064,139.985794,46.240894,155.615784,85.198647,4.613098,1.679549,77.900764,80.273895,138.460068
2726,45.433333,176.857758,-42.827225,178.248550,209.411758,48.370995,166.339096,170.289780,78.673897,-172.840073,74.423531,80.908745,274.549347,89.710045,-6.060524,-1.099010,139.985977,46.240891,155.616806,-96.646538,-4.396245,177.842575,77.922890,80.268654,138.415985
2727,45.450000,176.874222,-42.844906,178.278320,209.409073,48.368496,166.337067,170.289841,78.673920,-172.840088,74.434479,80.932991,274.722351,89.718857,-6.066856,-1.093824,139.985733,46.241283,155.618652,85.197250,4.618675,1.673948,77.900703,80.273857,138.460083
2728,45.466667,176.862717,-42.834126,178.265335,209.409958,48.369617,166.338150,170.289871,78.673927,-172.840088,74.452278,80.954971,274.896637,89.715332,-6.072949,-1.086084,139.986740,46.236801,155.619888,-96.635742,-4.393596,177.847397,77.922897,80.268272,138.416809
2729,45.483333,176.861267,-42.829292,178.274734,209.408569,48.368687,166.339600,170.289902,78.673981,-172.840088,74.450386,80.980316,275.071716,89.720589,-6.073080,-1.073791,139.986496,46.237373,155.621887,85.194733,4.619323,1.683590,77.900429,80.273750,138.459854
2730,45.500000,176.856369,-42.827465,178.253967,209.411362,48.371029,166.339249,170.289917,78.673988,-172.840057,74.467834,81.003464,275.252777,89.728455,-6.067095,-1.070462,139.986069,46.240307,155.622101,-96.634621,-4.401469,177.827850,77.922668,80.265846,138.414368
2731,45.516667,176.864975,-42.835411,178.272659,209.409454,48.368923,166.337967,170.289932,78.674011,-172.840042,74.468529,81.028923,275.422180,89.735298,-6.074555,-1.059100,139.986526,46.238461,155.624847,85.204857,4.616477,1.678093,77.901146,80.275330,138.461060
2732,45.533333,176.850266,-42.833721,178.238586,209.412933,48.371090,166.337509,170.289917,78.674042,-172.839981,74.476639,81.040535,275.603851,89.742561,-6.093812,-1.044523,139.987930,46.231651,155.625610,-96.650642,-4.398948,177.841721,77.921967,80.267807,138.415527
2733,45.550000,176.850922,-42.841568,178.257813,209.410599,48.368835,166.337128,170.289917,78.674057,-172.839981,74.493637,81.064590,275.775330,89.756401,-6.084762,-1.031999,139.986664,46.237339,155.627762,85.186836,4.619536,1.689211,77.899963,80.272652,138.458206
2734,45.566667,176.849411,-42.826797,178.259628,209.410217,48.369469,166.339600,170.289948,78.674080,-172.839966,74.501312,81.072945,275.962738,89.755722,-6.095105,-1.020853,139.987747,46.232990,155.629776,-96.637276,-4.395528,177.844284,77.923080,80.269585,138.417511
2735,45.583333,176.852478,-42.830154,178.279434,209.408401,48.368774,166.339066,170.289948,78.674095,-172.839920,74.523529,81.098518,276.133881,89.769638,-6.087985,-1.009664,139.987686,46.234383,155.631836,85.202812,4.616398,1.679215,77.901367,80.274040,138.460571
2736,45.600000,176.851105,-42.827400,178.251114,209.411240,48.370071,166.338913,170.289978,78.674126,-172.839920,74.534317,81.097717,276.326019,89.774429,-6.092730,-0.999771,139.986954,46.234257,155.633667,-96.633911,-4.390148,177.848694,77.922295,80.268707,138.417572
2737,45.616667,176.866486,-42.832878,178.278503,209.409195,48.368099,166.338486,170.289993,78.674133,-172.839890,74.555122,81.113617,276.505585,89.785286,-6.089427,-0.988769,139.986603,46.234890,155.636078,85.180695,4.621914,1.692061,77.900429,80.272346,138.457397
2738,45.633333,176.853104,-42.823147,178.256439,209.410446,48.370178,166.339249,170.290039,78.674156,-172.839890,74.568977,81.112534,276.693726,89.785835,-6.087319,-0.974984,139.986969,46.235889,155.638260,-96.638046,-4.392226,177.842041,77.922379,80.269638,138.417007
2739,45.650000,176.868851,-42.838295,178.274933,209.409714,48.367683,166.337067,170.290039,78.674164,-172.839859,74.586960,81.122543,276.876892,89.792297,-6.089833,-0.969925,139.986252,46.235058,155.639069,85.193657,4.631285,1.707366,77.900139,80.270485,138.455078
2740,45.666667,176.860107,-42.834244,178.264282,209.411453,48.367962,166.337051,170.290039,78.674179,-172.839828,74.610512,81.126694,277.065613,89.799782,-6.088300,-0.959131,139.985977,46.234985,155.639450,-96.643707,-4.391510,177.847366,77.921333,80.268463,138.415451
2741,45.683333,176.858536,-42.833584,178.277618,209.409073,48.368408,166.337814,170.290085,78.674179,-172.839828,74.632607,81.124870,277.255402,89.802872,-6.088514,-0.949270,139.986206,46.234070,155.640961,85.203957,4.626721,1.696706,77.900764,80.272545,138.456970
2742,45.700000,176.857101,-42.818508,178.245163,209.411331,48.371841,166.339294,170.290100,78.674194,-172.839813,74.660835,81.135315,277.435608,89.811218,-6.083766,-0.940747,139.986343,46.236813,155.642731,-96.645882,-4.391894,177.840393,77.922142,80.269310,138.415283
2743,45.716667,176.859390,-42.842304,178.263290,209.410522,48.368740,166.336884,170.290146,78.674210,-172.839828,74.680969,81.125229,277.635651,89.819031,-6.074846,-0.939664,139.985016,46.240719,155.643417,85.195160,4.621811,1.683067,77.900215,80.274002,138.458755
2744,45.733333,176.859390,-42.826149,178.272995,209.408478,48.369423,166.338547,170.290161,78.674210,-172.839828,74.707405,81.129196,277.826965,89.809013,-6.083459,-0.933742,139.986496,46.236595,155.643555,-96.640381,-4.396840,177.848892,77.922516,80.268394,138.416107
2745,45.750000,176.863480,-42.835957,178.270767,209.409744,48.366814,166.337067,170.290222,78.674225,-172.839859,74.732704,81.124130,278.023468,89.813194,-6.084995,-0.931721,139.985931,46.235863,155.643768,85.194916,4.618750,1.682038,77.900604,80.274590,138.459229
2746,45.766667,176.861572,-42.844788,178.278366,209.410568,48.365578,166.335587,170.290268,78.674232,-172.839859,74.760094,81.120064,278.219604,89.818512,-6.083683,-0.923614,139.986176,46.236450,155.644379,-96.648827,-4.397677,177.840073,77.922020,80.268974,138.415482
2747,45.783333,176.855927,-42.836746,178.251724,209.411621,48.368927,166.337234,170.290298,78.674263,-172.839859,74.785988,81.111298,278.416809,89.811226,-6.084929,-0.930718,139.986450,46.236099,155.644592,85.199074,4.624257,1.681468,77.900520,80.273796,138.458984
2748,45.800000,176.859009,-42.836376,178.271530,209.409744,48.368549,166.337723,170.290359,78.674271,-172.839890,74.815407,81.109955,278.610382,89.814087,-6.086089,-0.928375,139.985657,46.235901,155.644577,-96.630501,-4.402348,177.833069,77.923523,80.268845,138.414505
2749,45.816667,176.853973,-42.833549,178.263077,209.410507,48.367943,166.336960,170.290436,78.674278,-172.839935,74.838814,81.099525,278.813690,89.813057,-6.084145,-0.929471,139.986877,46.235992,155.644165,85.201195,4.622399,1.696017,77.901512,80.274078,138.458130
2750,45.833333,176.854507,-42.832592,178.262619,209.410904,48.368511,166.337387,170.290466,78.674301,-172.839935,74.870369,81.094704,279.005707,89.821533,-6.075529,-0.929815,139.985001,46.240429,155.644165,-96.648041,-4.396090,177.841324,77.921951,80.269035,138.415619
2751,45.850000,176.842621,-42.824516,178.224533,209.413986,48.371834,166.338257,170.290558,78.674294,-172.839981,74.910599,81.094429,279.208649,89.813309,-6.084415,-0.930522,139.986267,46.236725,155.644531,85.199722,4.617704,1.678701,77.900429,80.274673,138.461014
2752,45.866667,176.857925,-42.837234,178.265030,209.411163,48.367558,166.336670,170.290634,78.674324,-172.840027,74.922951,81.081490,279.410614,89.814240,-6.084580,-0.932863,139.986557,46.235405,155.642990,-96.647392,-4.396164,177.840851,77.922470,80.268250,138.415070
2753,45.883333,176.838364,-42.816109,178.231415,209.412628,48.371941,166.339401,170.290680,78.674324,-172.840027,74.964615,81.089455,279.605255,89.807426,-6.087431,-0.937879,139.986099,46.235256,155.642624,85.184967,4.629469,1.706040,77.898933,80.269707,138.455032
2754,45.900000,176.863785,-42.842999,178.274750,209.410675,48.365749,166.335190,170.290787,78.674324,-172.840103,74.981758,81.075394,279.815704,89.805374,-6.083377,-0.938947,139.986359,46.235989,155.642349,-96.643631,-4.401258,177.828415,77.922684,80.266396,138.412720
2755,45.916667,176.861893,-42.832485,178.259705,209.409760,48.369453,166.337677,170.290833,78.674332,-172.840118,75.000313,81.067131,280.017944,89.800194,-6.083919,-0.943337,139.987152,46.234715,155.642014,85.200584,4.617437,1.682049,77.900398,80.274292,138.459946
2756,45.933333,176.852478,-42.824654,178.240891,209.411407,48.371487,166.339417,170.290817,78.674332,-172.840103,75.028725,81.061493,280.218994,89.802109,-6.082510,-0.946508,139.986938,46.236290,155.640930,-96.629112,-4.392208,177.850174,77.922455,80.268951,138.417404
2757,45.950000,176.868851,-42.845089,178.291824,209.407669,48.367439,166.337036,170.290939,78.674324,-172.840179,75.070000,81.063484,280.417572,89.795525,-6.085725,-0.949575,139.986313,46.235527,155.640335,85.198708,4.615909,1.680397,77.899979,80.272797,138.459442
2758,45.966667,176.857193,-42.828831,178.261642,209.410309,48.370522,166.339218,170.291077,78.674324,-172.840286,75.097374,81.046471,280.634094,89.797562,-6.083936,-0.956432,139.986679,46.235172,155.638916,-96.642174,-4.395478,177.844101,77.921707,80.269012,138.416046
2759,45.983333,176.873550,-42.845669,178.287033,209.408920,48.366936,166.335724,170.291183,78.674324,-172.840363,75.121986,81.030678,280.842834,89.790428,-6.085854,-0.961310,139.986435,46.234982,155.639191,85.195549,4.618130,1.681811,77.900177,80.273315,138.459412
2760,46.000000,176.850571,-42.831741,178.252609,209.411072,48.370071,166.337784,170.291290,78.674347,-172.840393,75.164482,81.034088,281.041351,89.783417,-6.086960,-0.965043,139.986725,46.234898,155.637772,-96.636795,-4.393217,177.850540,77.922913,80.268791,138.417068
2761,46.016667,176.864029,-42.833401,178.279343,209.408157,48.368362,166.338272,170.291275,78.674347,-172.840378,75.172432,81.015869,281.253174,89.778831,-6.088179,-0.972903,139.986664,46.236198,155.637619,85.188187,4.622776,1.689912,77.900246,80.271873,138.457840
2762,46.033333,176.860931,-42.846199,178.271225,209.410187,48.368633,166.336945,170.291351,78.674355,-172.840408,75.211525,81.010612,281.460724,89.786652,-6.077451,-0.974293,139.985580,46.239815,155.636978,-96.619278,-5.115492,178.188431,77.792671,80.298622,138.399200
2763,46.050000,176.856598,-42.834091,178.270493,209.410645,48.367199,166.337784,170.291351,78.674332,-172.840408,75.208595,81.004852,281.655914,89.782410,-6.080370,-0.979537,139.985596,46.237911,155.635101,85.200653,4.616335,1.678248,77.900146,80.273552,138.459610
2764,46.066667,176.859131,-42.832401,178.255981,209.411438,48.369251,166.337433,170.291428,78.674355,-172.840454,75.262985,80.993561,281.876160,89.772232,-6.088787,-0.979706,139.985947,46.235554,155.635834,-96.642403,-4.392057,177.844009,77.922485,80.269615,138.416138
2765,46.083333,176.866425,-42.838814,178.255615,209.411804,48.369453,166.336853,170.291534,78.674355,-172.840515,75.290756,80.991425,282.082672,89.766609,-6.087196,-0.986784,139.987473,46.234455,155.633881,85.195648,4.626815,1.701524,77.900429,80.271255,138.455719
2766,46.100000,176.856430,-42.847008,178.263489,209.410767,48.366295,166.335358,170.291641,78.674362,-172.840622,75.298050,80.990395,282.285156,89.768890,-6.086980,-0.992930,139.987106,46.234085,155.633270,-96.637367,-4.395433,177.847794,77.922729,80.268532,138.417145
2767,46.116667,176.871460,-42.838516,178.264725,209.410675,48.369225,166.336975,170.291672,78.674385,-172.840637,75.339104,81.007225,282.470184,89.761818,-6.087250,-0.996639,139.986603,46.235134,155.632614,85.198822,4.619092,1.680203,77.901733,80.274811,138.460373
2768,46.133333,176.861588,-42.832951,178.259033,209.410721,48.369572,166.337570,170.291733,78.674385,-172.840714,75.349319,81.018623,282.651703,89.764656,-6.080297,-1.002940,139.985184,46.239769,155.632797,-96.643295,-4.399328,177.837006,77.922585,80.267540,138.414719
2769,46.150000,176.863937,-42.826191,178.252731,209.411545,48.370831,166.338379,170.291733,78.674400,-172.840729,75.377472,81.032944,282.815491,89.755424,-6.088752,-1.001152,139.987106,46.234299,155.631958,85.192444,4.628696,1.706228,77.901482,80.272003,138.456985
2770,46.166667,176.859482,-42.840927,178.263382,209.410233,48.369186,166.337051,170.291824,78.674408,-172.840836,75.395889,81.048691,282.974091,89.750679,-6.085460,-1.007657,139.987808,46.233788,155.631516,-96.643410,-4.401996,177.823807,77.922630,80.265640,138.412720
2771,46.183333,176.854034,-42.826576,178.260574,209.410599,48.369102,166.339188,170.291901,78.674416,-172.840958,75.391296,81.055984,283.112946,89.759438,-6.080039,-1.014644,139.986008,46.238522,155.630585,85.197701,4.619886,1.682415,77.900597,80.273666,138.460129
2772,46.200000,176.865295,-42.837978,178.277481,209.409363,48.368225,166.336884,170.292053,78.674416,-172.841156,75.406250,81.057106,283.255798,89.751144,-6.088046,-1.008779,139.987854,46.233673,155.630035,-96.649849,-4.404911,177.816010,77.921738,80.264786,138.411423
2773,46.216667,176.873749,-42.857265,178.283920,209.410126,48.365555,166.333481,170.291992,78.674416,-172.841110,75.418915,81.067070,283.368286,89.746521,-6.091288,-1.013914,139.987579,46.233952,155.629700,85.195610,4.627371,1.703322,77.900681,80.271378,138.456863
2774,46.233333,176.869110,-42.845276,178.280502,209.409241,48.365818,166.335403,170.292191,78.674423,-172.841339,75.423859,81.054596,283.473724,89.749519,-6.067161,-1.018573,139.986053,46.238091,155.629532,-96.645081,-4.395184,177.843842,77.921341,80.266983,138.415680
2775,46.250000,176.869293,-42.844727,178.293137,209.407715,48.367775,166.337524,170.292343,78.674446,-172.841553,75.445305,81.061623,283.547577,89.746361,-6.091242,-1.016754,139.987259,46.233219,155.629379,85.201355,4.624085,1.699072,77.901466,80.273056,138.457581
2776,46.266667,176.868134,-42.835602,178.280319,209.408752,48.368160,166.337936,170.292480,78.674446,-172.841721,75.439445,81.058136,283.601013,89.755447,-6.081039,-1.015267,139.985840,46.238579,155.629440,-96.637817,-4.392608,177.851105,77.922760,80.268799,138.416367
2777,46.283333,176.856873,-42.838120,178.281860,209.408569,48.369202,166.337875,170.482361,78.667992,-173.142868,75.444946,81.058716,283.631195,89.749886,-6.080885,-1.019143,139.986252,46.237450,155.629272,85.206833,4.616835,1.676460,77.901779,80.275673,138.461029
2778,46.300000,176.856293,-42.838379,178.253220,209.411484,48.369549,166.337433,170.482437,78.667992,-173.142990,75.443542,81.056854,283.639801,89.746185,-6.088983,-1.008299,139.987320,46.234695,155.630447,-96.638809,-4.391387,177.846924,77.923836,80.270340,138.417892
2779,46.316667,176.862122,-42.839867,178.268433,209.410126,48.368229,166.336639,170.864029,78.640663,-173.839096,75.437904,81.053970,283.634521,89.749367,-6.066352,-1.007267,139.986221,46.239933,155.631271,85.186882,4.623818,1.686375,77.900818,80.274811,138.459976
2780,46.333333,176.858383,-42.834145,178.268906,209.409622,48.369743,166.338043,170.864090,78.640648,-173.839203,75.429169,81.048492,283.609436,89.750740,-6.087894,-1.004339,139.987701,46.234055,155.631104,-96.641953,-4.396193,177.844177,77.923409,80.269737,138.416702
2781,46.350000,176.849747,-42.815197,178.246048,209.410172,48.374100,166.341858,171.545456,78.626465,-175.182144,75.412003,81.038681,283.569183,89.755783,-6.087475,-1.000397,139.987610,46.233948,155.632126,85.195976,4.620308,1.679226,77.900139,80.272881,138.459534
2782,46.366667,176.852280,-42.825588,178.250183,209.411072,48.371635,166.339081,171.545502,78.626465,-175.182205,75.401260,81.032532,283.503571,89.768333,-6.077838,-0.996898,139.986160,46.238697,155.631866,-96.631424,-4.388834,177.851578,77.923439,80.271133,138.418076
2783,46.383333,176.851273,-42.831314,178.267441,209.409637,48.369808,166.338593,171.545502,78.626450,-175.182220,75.387535,81.032524,283.419891,89.762230,-6.086052,-0.989548,139.987320,46.234734,155.633652,85.210091,4.622026,1.696542,77.901810,80.273491,138.458069
2784,46.400000,176.856094,-42.822849,178.264633,209.409241,48.371471,166.340439,171.545517,78.626442,-175.182236,75.368423,81.030724,283.322021,89.764565,-6.086349,-0.984202,139.986938,46.235340,155.634415,-96.630989,-4.398040,177.834534,77.923569,80.268623,138.414368
2785,46.416667,176.870743,-42.838726,178.277740,209.408066,48.369400,166.337250,171.361725,78.592506,-175.064041,75.356438,81.016609,283.212097,89.776215,-6.086502,-0.971664,139.986389,46.235710,155.635513,85.202347,4.615624,1.678279,77.901299,80.274925,138.460571
2786,46.433333,176.866135,-42.828094,178.280457,209.408432,48.369743,166.339417,171.361664,78.592514,-175.063950,75.349068,81.026443,283.075562,89.777534,-6.089464,-0.968367,139.987015,46.235527,155.637329,-96.639084,-4.392754,177.848892,77.922279,80.269127,138.416718
2787,46.450000,176.855499,-42.820644,178.263474,209.410385,48.371479,166.339920,171.361618,78.592514,-175.063919,75.338974,81.022469,282.939392,89.786682,-6.081945,-0.962864,139.986679,46.235432,155.637939,85.185326,4.625125,1.692366,77.899643,80.271980,138.457413
2788,46.466667,176.861023,-42.828903,178.264832,209.410477,48.369270,166.338531,171.361603,78.592514,-175.063904,75.324356,81.034782,282.769379,89.792786,-6.087143,-0.951944,139.986542,46.235619,155.640366,-96.632439,-4.392768,177.848541,77.923630,80.270157,138.418228
2789,46.483333,176.864197,-42.831039,178.286194,209.408432,48.368801,166.338074,171.361588,78.592506,-175.063889,75.274612,81.031708,282.609222,89.800568,-6.088592,-0.945604,139.986115,46.236229,155.642014,85.193130,4.615615,1.681576,77.900200,80.273468,138.459076
2790,46.500000,176.858566,-42.835636,178.255081,209.411194,48.368217,166.336731,171.361588,78.592491,-175.063858,75.252548,81.046700,282.427612,89.808647,-6.086833,-0.935456,139.985931,46.236771,155.643372,-96.651596,-4.396649,177.838165,77.922432,80.267334,138.414612
2791,46.516667,176.860565,-42.830051,178.267502,209.409882,48.368961,166.338928,171.361588,78.592491,-175.063858,75.245499,81.059875,282.239166,89.823181,-6.084094,-0.919865,139.985992,46.236511,155.645844,85.198158,4.618055,1.683372,77.900108,80.274376,138.459808
2792,46.533333,176.864349,-42.850231,178.294250,209.409409,48.366848,166.336380,171.361588,78.592491,-175.063843,75.228355,81.076035,282.041840,89.829529,-6.083014,-0.902594,139.986053,46.237957,155.647736,-96.637978,-4.394403,177.845398,77.922699,80.269501,138.416519
2793,46.550000,176.855637,-42.830746,178.262039,209.410645,48.369389,166.337692,171.361572,78.592476,-175.063812,75.197334,81.092110,281.839111,89.834740,-6.081150,-0.890630,139.986069,46.237530,155.649216,85.188904,4.624285,1.692367,77.900322,80.272583,138.458725
2794,46.566667,176.845963,-42.814335,178.244614,209.412033,48.371487,166.340378,171.361572,78.592476,-175.063797,75.202080,81.111542,281.623810,89.851929,-6.078321,-0.873931,139.986374,46.238148,155.651260,-96.648964,-4.405127,177.825500,77.922516,80.266342,138.412430
2795,46.583333,176.841049,-42.816334,178.229416,209.413483,48.370995,166.339386,171.361511,78.592468,-175.063705,75.169388,81.119522,281.412628,89.863312,-6.074620,-0.860926,139.985748,46.237881,155.653351,85.189407,4.627833,1.710139,77.899696,80.269836,138.454651
