frame,time,spm0_rotX,spm0_rotY,spm0_rotZ,spm0_posX,spm0_posY,spm0_posZ,cf_rotX,cf_rotY,cf_rotZ,cf_posX,cf_posY,cf_posZ,spm1_rotX,spm1_rotY,spm1_rotZ,spm1_posX,spm1_posY,spm1_posZ,spm2_rotX,spm2_rotY,spm2_rotZ,spm2_posX,spm2_posY,spm2_posZ
94,1.566667,-1.294313,-54.743866,-0.022336,182.844162,50.173210,294.427124,174.429077,15.453279,176.811523,74.758324,7.988393,226.218887,88.380798,4.528083,170.762344,103.373627,45.850189,155.537201,92.342659,-2.912308,-84.862900,11.574198,64.421616,221.433044
95,1.583333,-1.220095,-54.706074,0.043518,182.843246,50.172699,294.420074,173.704285,15.704707,177.341782,74.570160,7.993221,226.263123,88.099991,-5.797302,-9.218786,103.468559,45.852123,155.428375,-87.509361,2.334715,-93.953560,11.286063,64.441307,221.375748
96,1.600000,-1.223326,-54.717464,0.052215,182.842285,50.174088,294.420502,173.703995,15.704844,177.342056,74.409599,8.042216,226.282715,88.122719,-5.795406,-9.186032,103.469322,45.855465,155.430923,92.342163,-2.917022,-84.860321,11.573382,64.421051,221.431976
97,1.616667,-1.382248,-54.637779,-0.065440,182.853333,50.184078,294.417633,173.679382,15.722146,177.371979,74.227478,8.091820,226.301163,88.426460,4.487832,170.790497,103.378952,45.846874,155.540207,-87.512321,2.294822,-93.968002,11.290086,64.441254,221.375748
98,1.633333,-1.230272,-54.714367,0.044829,182.842606,50.174408,294.421326,171.101227,16.904869,-175.353760,74.065338,8.181692,226.295395,88.110626,-5.792676,-9.181016,103.468880,45.855850,155.431595,92.342918,-2.896188,-84.903145,11.567740,64.421951,221.431213
99,1.650000,-1.224650,-54.710335,0.043750,182.841492,50.174458,294.420746,171.101181,16.904930,-175.353668,73.916267,8.286119,226.263947,88.139557,-5.813179,-9.199811,103.468132,45.854450,155.429214,-87.516663,2.323499,-93.954391,11.288389,64.442406,221.374985
100,1.666667,-1.365922,-54.635197,-0.057146,182.854019,50.184959,294.414917,171.101028,16.904991,-175.353500,73.791512,8.416331,226.219360,88.095528,-5.772586,-9.160760,103.469719,45.855694,155.431061,92.345818,-2.886325,-84.900230,11.567226,64.420448,221.431305
101,1.683333,-1.229172,-54.706139,0.042483,182.843246,50.174725,294.421021,171.100784,16.905085,-175.353256,73.713043,8.581496,226.149231,88.116196,-5.792123,-9.179649,103.468826,45.854889,155.430481,-87.514755,2.319667,-93.960152,11.288492,64.441109,221.375443
102,1.700000,-1.234160,-54.717911,0.046366,182.840607,50.174587,294.423584,171.100494,16.905193,-175.352936,73.671028,8.771039,226.068146,88.112312,-5.790791,-9.199122,103.467712,45.851818,155.428833,92.343941,-2.948472,-84.813301,11.579769,64.421593,221.431808
103,1.716667,-1.366183,-54.630733,-0.057664,182.855148,50.183422,294.415222,171.100586,16.905176,-175.352921,73.670769,8.976583,225.978821,88.442139,4.476498,170.803604,103.379761,45.849903,155.543976,-87.530022,2.263675,-93.982201,11.291601,64.437454,221.378998
104,1.733333,-1.416999,-54.667202,-0.108656,182.853043,50.183666,294.422211,169.674011,17.411531,-173.008926,73.724678,9.210993,225.886230,88.115639,-5.800517,-9.204542,103.467964,45.853294,155.428696,92.342567,-2.925789,-84.840889,11.577417,64.421036,221.432831
105,1.750000,-1.232311,-54.717510,0.045707,182.841080,50.174957,294.422211,169.233337,17.747597,-171.082794,73.830467,9.462310,225.775909,88.630791,4.102840,171.371231,103.339195,45.902264,155.482224,-87.517723,2.297754,-93.968773,11.289876,64.441956,221.375397
106,1.766667,-1.381251,-54.642075,-0.065693,182.852600,50.185406,294.416199,169.233307,17.747654,-171.082520,73.980873,9.733308,225.658600,88.114769,-5.795434,-9.193041,103.469124,45.855148,155.429764,92.343590,-2.929292,-84.809967,11.583940,64.420662,221.433563
107,1.783333,-1.225367,-54.711315,0.046698,182.842957,50.173996,294.420349,169.233383,17.747707,-171.082321,74.205429,10.042478,225.527451,88.418648,-6.006172,-8.867962,103.422180,45.876972,155.383087,-87.530014,2.220781,-93.996452,11.296804,64.438019,221.378540
108,1.800000,-1.279339,-54.746483,-0.004021,182.842606,50.172733,294.428589,169.233505,17.747824,-171.082108,74.405167,10.358811,225.320435,88.125282,-5.803639,-9.198861,103.468895,45.854111,155.429672,92.344635,-2.928658,-84.793610,11.586947,64.421501,221.432800
109,1.816667,-1.353042,-54.624447,-0.044942,182.854187,50.185024,294.414581,169.233459,17.747793,-171.082031,74.771881,10.632881,225.254395,88.102242,-5.773489,-9.166470,103.470291,45.856869,155.432236,-87.535347,2.198725,-93.995094,11.296327,64.436737,221.380280
110,1.833333,-1.311198,-54.750488,-0.029582,182.843155,50.173058,294.429138,172.274200,18.633255,-169.080185,75.130585,10.939355,225.113800,88.640755,4.094597,171.375320,103.340828,45.906277,155.484146,92.348618,-2.911206,-84.816238,11.587107,64.423134,221.432632
111,1.850000,-1.272989,-54.739346,-0.003858,182.842941,50.173370,294.428040,172.823822,18.827833,-169.851273,75.526733,11.222804,224.971466,88.421356,-6.005126,-8.876155,103.422699,45.877338,155.383438,-87.531044,2.234224,-93.983482,11.298982,64.440292,221.377182
112,1.866667,-1.248868,-54.707680,0.024862,182.843231,50.174629,294.422699,173.837967,18.978237,-171.205154,75.959480,11.498714,224.847290,88.106125,-5.783856,-9.184893,103.470055,45.855694,155.431442,92.345154,-2.884933,-84.830940,11.584826,64.420914,221.433258
113,1.883333,-1.287589,-54.740131,-0.013577,182.843918,50.172371,294.427704,175.216202,19.272900,-172.794083,76.420052,11.762787,224.733398,88.121979,-5.798981,-9.186346,103.469933,45.856144,155.432022,-87.526642,2.220651,-93.984261,11.299180,64.438698,221.378662
114,1.900000,-1.272673,-54.740162,0.002239,182.843323,50.173347,294.428040,176.199692,19.381685,-174.394333,76.910690,12.033702,224.618195,88.118744,-5.791788,-9.180402,103.469315,45.854752,155.432419,92.340813,-2.877380,-84.833565,11.586064,64.421585,221.432358
115,1.916667,-1.364480,-54.638008,-0.056974,182.853775,50.184105,294.414642,177.355576,19.547646,-176.363281,77.409294,12.300850,224.518295,88.400810,4.517307,170.783752,103.379456,45.853973,155.542603,-87.526459,2.236591,-93.967628,11.298434,64.438019,221.377975
116,1.933333,-1.231017,-54.710449,0.044674,182.843201,50.172966,294.421661,177.882996,19.602594,-177.466858,77.913116,12.566959,224.424225,88.127319,-5.794014,-9.170588,103.471230,45.857300,155.434586,92.344368,-2.891943,-84.797302,11.591285,64.422897,221.433182
117,1.950000,-1.283792,-54.745003,-0.007293,182.842239,50.173962,294.429291,178.803802,19.735710,-179.651550,78.424339,12.848926,224.337143,88.142769,-5.802615,-9.180399,103.470207,45.856834,155.431824,-87.538727,2.183623,-93.994095,11.303000,64.438118,221.378967
118,1.966667,-1.423733,-54.664253,-0.110798,182.855133,50.181885,294.423615,179.328812,19.791176,178.857620,78.919449,13.135982,224.266693,88.106537,-5.777314,-9.159191,103.471313,45.859329,155.435593,92.346741,-2.897823,-84.786438,11.594727,64.422760,221.433014
119,1.983333,-1.216279,-54.707470,0.049253,182.842438,50.174492,294.421448,179.778976,19.811476,177.246033,79.412102,13.438058,224.199814,88.410614,4.507822,170.814545,103.376411,45.842773,155.539398,-87.533554,2.200894,-93.976059,11.298569,64.437729,221.379272
120,2.000000,-1.272085,-54.739014,0.003362,182.844330,50.170719,294.428711,-179.818008,19.813778,175.874435,79.877869,13.743973,224.160034,88.140045,-5.815423,-9.205770,103.470314,45.855968,155.432770,92.346840,-2.904185,-84.767975,11.595901,64.422737,221.431870
121,2.016667,-1.280439,-54.736523,-0.010289,182.844650,50.173168,294.426239,-179.035217,19.697245,174.479767,80.324188,14.066792,224.133484,88.099998,-5.786008,-9.183116,103.470146,45.855152,155.432251,-87.529602,2.232615,-93.965233,11.297922,64.437309,221.379501
122,2.033333,-1.230821,-54.718006,0.043354,182.841919,50.174183,294.422333,-178.360870,19.609060,173.189926,80.730614,14.382052,224.134964,88.130783,-5.794681,-9.177016,103.470184,45.856354,155.432159,92.343163,-2.883497,-84.819397,11.589158,64.421471,221.432800
123,2.050000,-1.293428,-54.750053,-0.009352,182.842041,50.171936,294.429291,4.838835,-33.921371,-170.902603,81.106010,14.710806,224.147614,88.126198,-5.776647,-9.148945,103.472015,45.858234,155.434326,-87.531433,2.211651,-93.991592,11.301465,64.437241,221.378448
124,2.066667,-1.369770,-54.637409,-0.057736,182.852585,50.186325,294.416321,-177.186646,19.552984,172.046722,81.442329,15.046061,224.178146,88.123535,-5.790631,-9.166558,103.471603,45.860638,155.435364,92.346497,-2.884145,-84.813339,11.588994,64.422073,221.433136
125,2.083333,-1.223365,-54.705723,0.048338,182.843048,50.173370,294.420654,-176.602676,19.517891,171.448303,81.734856,15.394258,224.224121,88.130814,-5.788410,-9.161405,103.470436,45.859436,155.434433,-87.529152,2.222715,-93.987137,11.297591,64.437866,221.378510
126,2.100000,-1.218104,-54.707439,0.048031,182.842728,50.172787,294.420441,-177.010330,19.496277,170.696930,81.974937,15.757978,224.279373,88.417747,4.514536,170.834000,103.375969,45.845081,155.542099,92.345924,-2.912166,-84.804428,11.589078,64.423004,221.432190
127,2.116667,-1.363046,-54.635792,-0.055472,182.854309,50.184803,294.414673,-177.384109,19.646624,170.128113,82.175751,16.130566,224.357269,88.362831,4.543915,170.771255,103.371223,45.846210,155.534653,-87.528893,2.239853,-93.977097,11.293387,64.437233,221.379013
128,2.133333,-1.226239,-54.711464,0.040346,182.843109,50.173862,294.420441,-177.652847,19.768194,169.857742,82.308655,16.492544,224.451630,88.439133,-6.011423,-8.872407,103.425064,45.879791,155.386429,92.343361,-2.892121,-84.831039,11.581798,64.421448,221.432312
129,2.150000,-1.285425,-54.745983,-0.008372,182.842560,50.172806,294.428894,-177.679092,19.951220,170.264587,82.409874,16.879652,224.567322,88.131622,-5.803077,-9.189636,103.469467,45.854874,155.431473,-87.535545,2.221273,-93.999138,11.295088,64.436760,221.379730
130,2.166667,-1.226354,-54.705021,0.039634,182.843414,50.174610,294.418732,-178.357452,20.119839,170.713928,82.450813,17.257652,224.697113,88.401634,4.517705,170.831650,103.375610,45.844467,155.539032,92.344193,-2.918154,-84.807312,11.583386,64.420273,221.433670
131,2.183333,-1.361192,-54.633072,-0.049987,182.852859,50.184750,294.416107,4.336247,-34.284138,-168.038376,82.451744,17.660688,224.834229,88.130302,-5.793835,-9.182250,103.469780,45.855801,155.431976,-87.531334,2.263820,-93.975685,11.293048,64.438049,221.378799
132,2.200000,-1.255678,-54.738384,0.016088,182.843323,50.171124,294.427185,-178.690887,20.146677,171.159439,82.406891,18.074011,224.987030,88.426247,-6.016710,-8.877639,103.422592,45.876045,155.384033,92.344200,-2.943159,-84.795471,11.580513,64.419441,221.433350
133,2.216667,-1.276046,-54.739811,-0.008315,182.844513,50.173557,294.426239,-179.447052,20.115263,171.965073,82.313034,18.496168,225.149445,88.087654,-5.778522,-9.176443,103.469864,45.854927,155.431534,-87.532852,2.234205,-93.991272,11.295324,64.437943,221.379303
134,2.233333,-1.286580,-54.742947,-0.014380,182.842529,50.173355,294.428345,-179.369934,20.297758,172.812256,82.171829,18.929935,225.322815,88.122200,-5.794077,-9.174794,103.469727,45.855408,155.432312,92.349052,-2.973666,-84.758499,11.587039,64.420074,221.434326
135,2.250000,-1.221722,-54.706352,0.050722,182.842499,50.173782,294.421936,179.748474,20.356825,173.151672,81.990799,19.372772,225.501877,88.447800,4.479646,170.806396,103.379700,45.848816,155.543274,-87.510521,2.353126,-93.939644,11.286094,64.441063,221.374252
136,2.266667,-1.432309,-54.666595,-0.125589,182.854645,50.182880,294.422302,179.187637,20.394611,174.395569,81.771675,19.838058,225.686981,88.423691,4.498871,170.821838,103.376328,45.844196,155.540085,92.347527,-2.941241,-84.785461,11.585106,64.421761,221.433350
137,2.283333,-1.427289,-54.674381,-0.108811,182.852463,50.182938,294.424408,178.427063,20.413481,174.815628,81.519127,20.320452,225.873230,88.110764,-5.784652,-9.172324,103.468857,45.854893,155.432312,-87.516014,2.315494,-93.954285,11.289283,64.441666,221.375824
138,2.300000,-1.240204,-54.720409,0.039534,182.841446,50.173412,294.422424,177.883316,20.554781,175.449127,81.242737,20.826149,226.061157,88.467796,4.466846,170.781586,103.380585,45.846825,155.543060,92.343445,-2.954463,-84.775497,11.587457,64.421669,221.432800
139,2.316667,-1.362469,-54.633797,-0.053923,182.855057,50.183857,294.415344,177.643951,20.749676,175.908279,80.915146,21.347439,226.257462,88.422951,4.489978,170.832581,103.381134,45.851135,155.544693,-87.534103,2.205998,-94.003006,11.296788,64.436462,221.380280
140,2.333333,-1.293663,-54.743881,-0.016562,182.842270,50.173801,294.428619,177.222839,20.824703,176.731674,80.576859,21.896839,226.453354,88.131302,-5.800250,-9.184619,103.468681,45.855350,155.430313,92.344498,-2.958551,-84.770134,11.591750,64.421982,221.433838
141,2.350000,-1.300977,-54.744328,-0.018641,182.841324,50.173824,294.429871,176.968872,20.934698,177.400650,80.221893,22.492302,226.644226,88.123680,-5.792234,-9.180885,103.469170,45.853985,155.431213,-87.529213,2.245684,-93.981827,11.294512,64.438454,221.378571
142,2.366667,-1.363900,-54.633942,-0.057167,182.854660,50.184483,294.415131,176.541809,20.974417,177.912354,79.832550,23.081636,226.841156,88.435715,4.484930,170.810455,103.378807,45.848919,155.542938,92.345322,-2.913060,-84.807579,11.583993,64.420525,221.433136
143,2.383333,-1.237805,-54.709438,0.031152,182.842484,50.173717,294.421875,176.164322,21.160013,178.390533,79.437408,23.728144,227.027969,88.124359,-5.806214,-9.198657,103.469070,45.855766,155.432159,-87.530617,2.221075,-93.998657,11.296689,64.437668,221.378632
144,2.400000,-1.366191,-54.634594,-0.050678,182.852249,50.184120,294.417358,175.786697,21.390245,179.948395,78.967163,24.417019,227.147964,88.123802,-5.793389,-9.179868,103.469444,45.854240,155.431976,92.342896,-2.923161,-84.788139,11.589152,64.421066,221.433884
145,2.416667,-1.359482,-54.634876,-0.052198,182.854980,50.184296,294.414703,175.253372,21.071592,179.357407,78.605530,25.097824,227.387909,88.437019,4.474709,170.798752,103.380142,45.847694,155.542297,-87.528992,2.237555,-93.976097,11.295473,64.437119,221.377975
146,2.433333,-1.226004,-54.713676,0.049344,182.842926,50.173454,294.422089,175.216034,21.261335,-179.937851,78.178421,25.817848,227.563599,88.437996,-6.000131,-8.862473,103.422615,45.876186,155.382919,92.341301,-2.910053,-84.796997,11.589321,64.422134,221.432358
147,2.450000,-1.236509,-54.720398,0.043472,182.841812,50.174187,294.423492,174.717117,21.134029,-179.071106,77.738480,26.553177,227.735229,88.116821,-5.792340,-9.181515,103.470230,45.857430,155.434464,-87.532753,2.228175,-93.979431,11.298915,64.438660,221.378510
148,2.466667,-1.430612,-54.671459,-0.118833,182.854492,50.182831,294.422668,174.532837,21.168510,-178.903564,77.307472,27.323891,227.893997,88.123009,-5.796666,-9.183523,103.469376,45.856331,155.431854,92.343773,-2.906341,-84.797165,11.591121,64.421844,221.433395
149,2.483333,-1.234961,-54.712132,0.039082,182.842331,50.173874,294.423035,174.337158,21.083164,-177.897614,76.874557,28.120005,228.046722,88.117874,-5.798202,-9.197989,103.469612,45.854649,155.431015,-87.532707,2.214443,-93.986336,11.300379,64.437637,221.379303
150,2.500000,-1.287099,-54.748386,-0.009946,182.842072,50.172287,294.429108,174.252335,20.319525,-177.796875,76.367714,28.909456,228.115005,88.120018,-5.799676,-9.192055,103.469673,45.854095,155.431854,92.341873,-2.864906,-84.832047,11.587854,64.421860,221.432571
151,2.516667,-1.376367,-54.641483,-0.057981,182.852798,50.184559,294.416992,-6.579981,-35.409389,178.347565,76.013542,29.748011,228.335617,88.439964,4.483023,170.795303,103.378204,45.846897,155.541580,-87.532097,2.221140,-93.973442,11.299267,64.437248,221.379669
152,2.533333,-1.278251,-54.745922,-0.003959,182.842880,50.173439,294.427673,173.894379,20.871975,-176.890350,75.587341,30.579519,228.471161,88.128448,-5.799573,-9.183939,103.470062,45.856464,155.432938,92.343109,-2.884449,-84.802551,11.592479,64.421722,221.432999
153,2.550000,-1.234325,-54.717335,0.043454,182.842209,50.174164,294.422150,173.676636,20.686605,-176.570999,75.180428,31.431044,228.594666,88.123863,-5.794894,-9.181898,103.470215,45.856049,155.432861,-87.535652,2.181808,-93.997612,11.305795,64.438095,221.379349
154,2.566667,-1.428998,-54.667679,-0.127250,182.854645,50.182880,294.421906,173.767105,20.485842,-176.073898,74.777763,32.286789,228.713348,88.101028,-5.778649,-9.164692,103.471146,45.856754,155.434830,92.347130,-2.869107,-84.816139,11.589880,64.422211,221.432755
155,2.583333,-1.222541,-54.711369,0.039726,182.843323,50.173187,294.419586,173.518188,20.343737,-176.323593,74.380013,33.151436,228.831909,88.118195,-5.794083,-9.183631,103.470207,45.854553,155.432480,-87.531502,2.205562,-93.983612,11.302560,64.436935,221.379013
156,2.600000,-1.225242,-54.707935,0.045933,182.843369,50.174133,294.421448,173.346375,20.209454,-176.004349,73.994545,34.008133,228.939148,88.117836,-5.789290,-9.170351,103.470901,45.856934,155.434723,92.345337,-2.878973,-84.805672,11.592635,64.422081,221.432449
157,2.616667,-1.299329,-54.739597,-0.028525,182.844223,50.173290,294.427155,173.108429,19.670790,-178.474258,73.634270,34.913166,229.020660,88.109650,-5.786825,-9.169600,103.471497,45.860058,155.435593,-87.531075,2.185589,-93.992638,11.304387,64.437683,221.379440
158,2.633333,-1.227260,-54.718666,0.046593,182.841843,50.174248,294.422089,172.209244,19.269091,-175.964767,73.250938,35.717113,229.141876,88.134430,-5.798835,-9.169235,103.470840,45.859314,155.435196,92.347374,-2.892220,-84.772789,11.596508,64.422379,221.432495
159,2.650000,-1.229099,-54.715141,0.045166,182.841858,50.173634,294.421906,172.260193,19.045326,-176.426620,72.912781,36.585205,229.229431,88.130989,-5.800374,-9.174049,103.470268,45.856113,155.433411,-87.533684,2.219193,-93.967354,11.298856,64.436409,221.379684
160,2.666667,-1.361255,-54.630154,-0.056339,182.853348,50.184971,294.415161,172.335983,18.872328,-175.998672,72.580246,37.433250,229.314392,88.104202,-5.777875,-9.153756,103.471794,45.859734,155.435928,92.344673,-2.855530,-84.828987,11.590934,64.421555,221.433121
161,2.683333,-1.262604,-54.742382,0.004161,182.842422,50.171852,294.426636,172.244812,18.408203,-177.879288,72.274437,38.342373,229.357819,88.417328,-6.008512,-8.870343,103.425171,45.882092,155.390289,-87.537605,2.171509,-94.002556,11.308246,64.437775,221.378571
162,2.700000,-1.296250,-54.748833,-0.013370,182.841736,50.173538,294.430145,172.104630,18.071167,-178.023178,71.967606,39.139080,229.443604,88.126968,-5.800759,-9.178763,103.471329,45.860935,155.437347,92.346176,-2.843803,-84.819786,11.592732,64.422791,221.431808
163,2.716667,-1.384490,-54.643341,-0.067337,182.853348,50.185215,294.417694,172.587631,18.135998,-175.981583,71.669739,39.925850,229.531357,88.449951,4.475286,170.828079,103.383377,45.852413,155.546310,-87.532082,2.187847,-93.984001,11.303172,64.437035,221.379562
164,2.733333,-1.215038,-54.707657,0.056317,182.840973,50.174088,294.420380,172.612473,17.998325,-176.330322,71.396103,40.724022,229.600983,88.142181,-5.799668,-9.152005,103.471901,45.861073,155.435730,92.347488,-2.860038,-84.792107,11.598630,64.423409,221.432632
165,2.750000,-1.241397,-54.719604,0.031622,182.842056,50.173141,294.422302,172.337128,17.532017,-178.474625,71.138481,41.542572,229.635864,88.132370,-5.791478,-9.160385,103.471199,45.859604,155.434601,-87.531410,2.197696,-93.980972,11.305361,64.437523,221.378586
166,2.766667,-1.372944,-54.637897,-0.065247,182.853516,50.184174,294.416077,173.058395,17.909342,-174.107086,70.865913,42.251190,229.724548,88.115646,-5.779018,-9.146368,103.470596,45.857708,155.434494,92.345352,-2.835231,-84.824783,11.593417,64.422440,221.432831
167,2.783333,-1.280949,-54.741936,-0.003640,182.841370,50.173042,294.427856,173.409805,17.741690,-174.101974,70.626472,43.003826,229.775955,88.120316,-5.797643,-9.180466,103.470459,45.855114,155.431946,-87.536385,2.165125,-93.990860,11.308123,64.437164,221.379013
168,2.800000,-1.228147,-54.712040,0.038188,182.841675,50.173885,294.421051,172.737640,16.836498,-179.020538,70.425903,43.798874,229.791641,88.135384,-5.786177,-9.142217,103.472015,45.861210,155.436188,92.341080,-2.820499,-84.826378,11.598357,64.423767,221.431778
169,2.816667,-1.354340,-54.628933,-0.045570,182.854065,50.185692,294.413818,173.665283,17.305603,-174.709732,70.186043,44.440250,229.878265,88.430717,4.490284,170.845200,103.381905,45.851650,155.546280,-87.537338,2.180844,-93.968681,11.305694,64.436432,221.379501
170,2.833333,-1.233098,-54.718468,0.042544,182.841797,50.174747,294.420593,-7.753113,-31.462307,175.808624,69.965950,45.110851,229.928970,88.127640,-5.794612,-9.167890,103.470016,45.855434,155.432907,92.347816,-2.847565,-84.791916,11.601688,64.423454,221.432663
171,2.850000,-1.278355,-54.742622,-0.007975,182.842560,50.172340,294.427490,-7.523920,-31.303335,176.055740,69.768600,45.772594,229.976654,88.465721,4.464712,170.815430,103.384415,45.854263,155.548569,-87.540710,2.157706,-93.976311,11.308893,64.436440,221.379379
